iter	RMSE
881	5.304176629
882	5.304055759
883	5.303954609
884	5.303514388
885	5.303309363
886	5.302965297
887	5.302690985
888	5.302607516
889	5.302336707
890	5.302099497
891	5.301690579
892	5.301273378
893	5.301170251
894	5.300842135
895	5.300519757
896	5.300310185
897	5.30016729
898	5.300000874
899	5.299784762
900	5.299461749
901	5.299362207
902	5.299208711
903	5.299028893
904	5.298943562
905	5.298707773
906	5.298599977
907	5.298316498
908	5.29815463
909	5.298038281
910	5.297777688
911	5.297559639
912	5.2974508
913	5.297162612
914	5.297111064
915	5.296983322
916	5.296887488
917	5.296555271
918	5.296448883
919	5.296186295
920	5.296006962
921	5.295759501
922	5.295599027
923	5.295416513
924	5.295322194
925	5.294992466
926	5.294936616
927	5.294767249
928	5.294508807
929	5.29439044
930	5.2941176
931	5.293866627
932	5.293709681
933	5.29348194
934	5.293370554
935	5.293255948
936	5.29300544
937	5.292877132
938	5.292691396
939	5.292614084
940	5.29236125
941	5.292222983
942	5.292057104
943	5.291906527
944	5.291788339
945	5.29157915
946	5.291248162
947	5.29106186
948	5.290974394
949	5.29063479
950	5.29042704
951	5.29023925
952	5.290167618
953	5.290103998
954	5.289900697
955	5.289592849
956	5.289223651
957	5.289090764
958	5.288826901
959	5.288705543
960	5.288468506
961	5.288223773
962	5.28801273
963	5.287888371
964	5.287574213
965	5.287305857
966	5.287188469
967	5.286873848
968	5.286740853
969	5.286608874
970	5.28644912
971	5.286161447
972	5.28595809
973	5.285894018
974	5.285766672
975	5.285690783
976	5.285669395
977	5.28559477
978	5.28538091
979	5.285237877
980	5.285059488
981	5.284727471
982	5.284608003
983	5.284504241
984	5.28433972
985	5.284288968
986	5.28424779
987	5.284132197
988	5.284014806
989	5.283969735
990	5.283702657
991	5.283527249
992	5.283348778
993	5.283197003
994	5.282918819
995	5.282738913
996	5.282661194
997	5.282510134
998	5.282476411
999	5.28236521
